X, Y, label, Band_1, Band_2, Band_3, Band_4, Band_5, Band_6, Band_7, NDVI, NDWI, 
584151.4, 2286263.0, rice, 964.0, 1950.0, 575.0, 992.0, 1590.0, 1203.0, 628.0, 0.338, -0.326, 
538586.0, 2360379.0, rice, 729.0, 2365.5, 420.5, 780.5, 2645.0, 2264.0, 1272.0, 0.529, -0.504, 
574374.3, 2315399.0, rice, 782.0, 2730.0, 495.0, 829.0, 2538.0, 2019.0, 1536.0, 0.555, -0.534, 
627000.2, 2332255.0, rice, 973.0, 3015.0, 517.0, 931.0, 2407.0, 2164.5, 1145.0, 0.512, -0.528, 
594133.4, 2290755.0, rice, 865.5, 2285.0, 521.5, 887.0, 2206.5, 1721.0, 1135.0, 0.451, -0.441, 
533687.1, 2346170.0, rice, 754.0, 2808.0, 421.0, 780.0, 2179.0, 1734.5, 1075.0, 0.577, -0.565, 
608926.9, 2298639.0, rice, 838.0, 2819.0, 468.0, 841.0, 2649.0, 1832.0, 1120.0, 0.542, -0.54, 
586017.8, 2285820.0, rice, 935.5, 2271.0, 561.5, 950.0, 2132.5, 1633.0, 933.5, 0.416, -0.41, 
521236.0, 2371997.0, rice, 612.5, 3014.5, 346.0, 698.5, 2751.0, 2245.0, 1163.5, 0.662, -0.624, 
512573.3, 2364434.0, rice, 730.5, 2803.5, 415.5, 780.0, 2508.0, 1664.0, 982.5, 0.587, -0.565, 
580965.1, 2283511.0, rice, 831.0, 2478.0, 481.0, 815.5, 2213.0, 1651.0, 1060.0, 0.498, -0.505, 
558202.4, 2332640.0, rice, 761.0, 2731.0, 436.0, 812.0, 2581.0, 1982.0, 1153.0, 0.564, -0.542, 
584536.1, 2354794.0, rice, 582.0, 2735.0, 327.0, 637.0, 2330.0, 1567.5, 625.0, 0.649, -0.622, 
570445.9, 2303257.0, rice, 723.0, 2509.0, 408.0, 791.0, 2293.0, 1727.0, 1032.0, 0.553, -0.521, 
514285.6, 2366715.0, rice, 688.0, 2800.0, 392.0, 773.0, 2379.0, 1958.0, 1050.0, 0.606, -0.567, 
499385.4, 2384586.0, rice, 706.0, 2628.0, 438.5, 774.0, 2258.0, 1806.0, 1014.5, 0.576, -0.545, 
568459.4, 2347567.0, rice, 814.0, 3002.0, 468.0, 812.0, 2624.0, 1881.5, 1189.0, 0.573, -0.574, 
617771.5, 2302058.0, rice, 1070.0, 2569.5, 568.0, 925.5, 2497.0, 2003.0, 1177.5, 0.412, -0.47, 
511749.8, 2365851.0, rice, 751.0, 2018.0, 428.0, 810.0, 1850.0, 1311.5, 781.0, 0.458, -0.427, 
518481.3, 2328432.0, rice, 505.0, 3188.0, 279.0, 641.0, 2968.0, 1649.0, 929.0, 0.727, -0.665, 
519887.7, 2357543.0, rice, 736.0, 2192.0, 420.0, 811.0, 2025.0, 1548.0, 892.0, 0.497, -0.46, 
589104.8, 2349682.0, rice, 788.5, 2888.5, 455.5, 847.5, 2696.5, 1815.5, 1227.0, 0.571, -0.546, 
527566.4, 2351565.0, rice, 794.0, 2329.0, 447.0, 797.0, 1993.0, 1426.0, 824.0, 0.492, -0.49, 
625614.6, 2294119.0, rice, 895.5, 2809.5, 510.5, 887.0, 2516.0, 1975.0, 1019.5, 0.517, -0.52, 
593826.0, 2333465.0, rice, 798.0, 2367.0, 486.0, 834.0, 2401.0, 1790.0, 1094.0, 0.496, -0.479, 
546411.6, 2354817.0, rice, 877.0, 1988.0, 528.0, 919.0, 2193.0, 1685.0, 1124.0, 0.388, -0.368, 
623905.1, 2287103.0, rice, 828.0, 2810.0, 442.0, 831.0, 2554.0, 1741.5, 1088.0, 0.545, -0.544, 
621100.2, 2328718.0, rice, 949.0, 3094.0, 569.0, 955.0, 2596.0, 2257.0, 1415.0, 0.531, -0.528, 
591613.6, 2300386.0, rice, 796.0, 2400.0, 467.0, 841.0, 2247.0, 1727.0, 1059.0, 0.502, -0.481, 
620263.9, 2341303.0, rice, 926.0, 2853.5, 514.0, 918.5, 2597.5, 2532.5, 1381.0, 0.51, -0.513, 
594331.0, 2290740.0, rice, 865.5, 2285.0, 521.5, 887.0, 2206.5, 1721.0, 1135.0, 0.451, -0.441, 
530915.2, 2355404.0, rice, 851.0, 2337.0, 479.0, 856.0, 2206.0, 1711.0, 949.0, 0.466, -0.464, 
524162.4, 2373200.0, rice, 471.0, 2936.0, 292.0, 561.0, 2585.0, 2088.0, 821.0, 0.724, -0.679, 
590439.1, 2346595.0, rice, 839.0, 2837.0, 498.0, 876.0, 2833.0, 2348.0, 1310.0, 0.544, -0.528, 
615495.9, 2307521.0, rice, 1029.0, 2808.5, 547.5, 962.5, 2704.5, 2222.5, 1209.0, 0.464, -0.49, 
623088.9, 2329549.0, rice, 840.0, 3145.0, 459.0, 864.0, 2558.0, 1909.0, 997.0, 0.578, -0.569, 
591496.6, 2357534.0, rice, 855.0, 2845.0, 527.0, 884.0, 2740.0, 2012.5, 1263.0, 0.538, -0.526, 
620828.1, 2340375.0, rice, 943.0, 3049.0, 530.0, 932.5, 2845.0, 2099.5, 1308.5, 0.528, -0.532, 
526922.4, 2377270.0, rice, 586.0, 2900.0, 336.0, 651.5, 2613.5, 2052.5, 878.0, 0.664, -0.633, 
541439.9, 2336538.0, rice, 580.0, 3187.5, 353.5, 724.5, 3039.5, 2234.0, 1090.0, 0.692, -0.63, 
591875.5, 2296023.0, rice, 897.5, 2272.0, 542.0, 919.5, 1744.0, 1418.0, 767.5, 0.434, -0.424, 
616950.3, 2327681.0, rice, 868.0, 3026.0, 486.0, 881.0, 2625.0, 2154.0, 1204.0, 0.554, -0.549, 
596418.3, 2296789.0, rice, 686.5, 2530.5, 453.0, 781.5, 2296.0, 1601.0, 858.0, 0.573, -0.528, 
611729.4, 2318983.0, rice, 952.0, 2570.5, 521.5, 935.0, 2278.0, 1870.0, 1068.5, 0.459, -0.467, 
597170.1, 2292940.0, rice, 928.0, 2244.0, 553.0, 874.0, 2100.0, 1483.0, 882.0, 0.415, -0.439, 
593504.2, 2323193.0, rice, 645.5, 2529.0, 387.5, 694.5, 2225.5, 1579.0, 1104.5, 0.593, -0.569, 
597687.8, 2289664.0, rice, 889.0, 2358.0, 535.0, 881.0, 2287.0, 1756.5, 928.0, 0.452, -0.456, 
526040.4, 2371791.0, rice, 535.5, 2825.5, 283.5, 599.0, 2492.5, 1584.0, 950.5, 0.681, -0.65, 
534280.2, 2353977.0, rice, 930.0, 1937.0, 496.0, 862.0, 1882.0, 1368.5, 733.0, 0.351, -0.384, 
539213.6, 2363203.0, scrub, 737.5, 2148.5, 419.0, 778.0, 2054.5, 2001.0, 1080.0, 0.489, -0.468, 
581429.9, 2274643.0, scrub, 351.0, 2962.0, 197.5, 550.0, 2590.0, 1822.0, 693.0, 0.788, -0.687, 
560394.6, 2312127.0, scrub, 654.5, 2088.5, 398.0, 724.0, 2059.0, 1464.5, 1065.5, 0.523, -0.485, 
574212.8, 2282157.0, scrub, 580.5, 2068.0, 320.5, 709.5, 2053.0, 1420.5, 530.0, 0.562, -0.489, 
582410.1, 2274971.0, scrub, 342.5, 2762.5, 175.5, 499.5, 2441.5, 1614.0, 633.5, 0.779, -0.694, 
513270.5, 2392219.0, scrub, 550.0, 2745.0, 405.0, 665.0, 2586.0, 1761.0, 1114.0, 0.666, -0.61, 
579728.8, 2277592.0, scrub, 542.0, 1686.0, 303.0, 648.0, 1556.0, 1016.0, 533.0, 0.513, -0.445, 
525885.4, 2354506.0, scrub, 677.0, 2618.5, 400.5, 754.5, 2339.5, 1554.0, 1145.0, 0.589, -0.553, 
584894.6, 2350949.0, scrub, 695.0, 2267.0, 426.0, 795.0, 2412.0, 1413.0, 1042.0, 0.531, -0.481, 
518757.3, 2358225.0, scrub, 742.0, 2534.0, 406.0, 740.0, 2045.0, 1463.0, 958.0, 0.547, -0.548, 
582257.3, 2275673.0, scrub, 379.0, 2540.0, 207.0, 490.0, 2374.0, 1156.0, 648.0, 0.74, -0.677, 
512491.1, 2342841.0, scrub, 618.5, 3021.0, 368.5, 716.5, 2925.0, 2274.0, 1191.5, 0.66, -0.617, 
542960.6, 2358514.0, scrub, 789.0, 2521.0, 484.0, 826.0, 2361.0, 1822.0, 1223.0, 0.523, -0.506, 
533781.1, 2335054.0, scrub, 499.0, 2650.5, 348.0, 648.0, 2729.0, 1530.0, 872.0, 0.683, -0.607, 
547788.2, 2336159.0, scrub, 612.0, 2981.0, 356.0, 707.0, 2817.0, 2228.0, 1122.0, 0.659, -0.617, 
580680.0, 2276023.0, scrub, 451.0, 2115.0, 250.0, 599.0, 1964.0, 1397.5, 582.0, 0.648, -0.559, 
579658.3, 2277574.0, scrub, 542.0, 1686.0, 303.0, 648.0, 1556.0, 1016.0, 533.0, 0.513, -0.445, 
576879.8, 2279481.0, scrub, 295.5, 2671.5, 157.0, 474.5, 2388.0, 1334.5, 565.0, 0.801, -0.698, 
512498.2, 2342569.0, scrub, 586.0, 3141.0, 333.5, 698.5, 3083.0, 2069.5, 1046.0, 0.686, -0.636, 
522192.8, 2345254.0, scrub, 620.0, 2931.0, 360.0, 735.0, 2630.0, 1572.5, 1064.0, 0.651, -0.599, 
574857.5, 2283057.0, scrub, 553.0, 2154.0, 309.0, 664.0, 2106.0, 1175.5, 575.0, 0.591, -0.529, 
521623.2, 2316508.0, scrub, 410.0, 3023.0, 290.0, 543.0, 2882.0, 1953.0, 866.0, 0.761, -0.695, 
582500.7, 2275052.0, scrub, 342.5, 2762.5, 175.5, 499.5, 2441.5, 1614.0, 633.5, 0.779, -0.694, 
580422.8, 2327775.0, scrub, 770.0, 2166.0, 463.0, 802.0, 2242.0, 1758.0, 1362.0, 0.475, -0.46, 
544375.1, 2334030.0, scrub, 610.0, 2829.0, 338.0, 677.0, 2613.0, 2329.5, 1113.0, 0.645, -0.614, 
506938.2, 2340267.0, scrub, 540.0, 2988.0, 300.0, 679.0, 3055.0, 1907.0, 1062.0, 0.694, -0.63, 
571277.0, 2289025.0, scrub, 576.0, 2298.0, 361.0, 654.0, 1886.0, 1478.0, 639.0, 0.599, -0.557, 
587083.0, 2353560.0, scrub, 681.0, 2585.0, 417.0, 772.0, 2617.0, 2342.0, 1278.0, 0.583, -0.54, 
525561.0, 2338000.0, scrub, 720.0, 3107.0, 423.0, 773.0, 3076.0, 2422.0, 1104.0, 0.624, -0.602, 
507016.5, 2340700.0, scrub, 560.0, 3056.5, 299.0, 664.0, 3091.0, 2453.5, 1126.5, 0.69, -0.643, 
591063.8, 2334527.0, scrub, 810.0, 2615.5, 496.5, 865.0, 2498.0, 2049.0, 1251.0, 0.527, -0.503, 
576906.0, 2279499.0, scrub, 295.5, 2671.5, 157.0, 474.5, 2388.0, 1334.5, 565.0, 0.801, -0.698, 
581493.5, 2274479.0, scrub, 351.0, 2962.0, 197.5, 550.0, 2590.0, 1822.0, 693.0, 0.788, -0.687, 
571446.3, 2289135.0, scrub, 576.0, 2298.0, 361.0, 654.0, 1886.0, 1478.0, 639.0, 0.599, -0.557, 
551412.6, 2333445.0, scrub, 632.0, 2683.0, 390.0, 759.0, 2543.0, 1895.5, 1113.0, 0.619, -0.559, 
579382.4, 2276066.0, scrub, 324.0, 2555.0, 140.0, 466.0, 2581.0, 1455.0, 572.0, 0.775, -0.691, 
520285.8, 2346835.0, scrub, 654.5, 2877.0, 407.0, 693.0, 2961.5, 1924.5, 993.0, 0.629, -0.612, 
521478.5, 2316227.0, scrub, 435.0, 3223.0, 319.0, 529.0, 2969.0, 2328.0, 883.0, 0.762, -0.718, 
505336.9, 2341717.0, scrub, 547.0, 3114.0, 303.0, 681.0, 3084.0, 2087.0, 1114.0, 0.701, -0.641, 
589623.4, 2338719.0, scrub, 830.0, 2358.0, 499.0, 861.0, 2440.0, 1995.5, 1495.0, 0.479, -0.465, 
542001.4, 2330856.0, scrub, 589.5, 3145.5, 328.5, 680.5, 3053.0, 2144.0, 1096.0, 0.684, -0.644, 
488524.6, 2363552.0, scrub, 385.0, 3212.0, 288.0, 480.0, 3005.0, 2126.0, 768.0, 0.786, -0.74, 
571353.1, 2289909.0, scrub, 360.0, 2057.5, 252.0, 517.0, 1572.5, 1110.0, 450.5, 0.702, -0.598, 
579404.7, 2275943.0, scrub, 324.0, 2555.0, 140.0, 466.0, 2581.0, 1455.0, 572.0, 0.775, -0.691, 
575306.7, 2278535.0, scrub, 570.0, 2292.0, 336.0, 730.0, 2129.0, 1473.0, 630.0, 0.602, -0.517, 
517798.5, 2381097.0, scrub, 427.0, 2872.0, 278.0, 524.0, 2478.0, 1668.0, 620.0, 0.741, -0.691, 
581129.0, 2280847.0, scrub, 777.0, 2456.0, 469.0, 801.0, 2305.0, 1649.0, 1012.0, 0.519, -0.508, 
490826.7, 2352326.0, scrub, 702.0, 2986.0, 496.0, 778.0, 2735.0, 2066.0, 1156.0, 0.619, -0.587, 
516551.1, 2357231.0, scrub, 630.0, 2984.0, 355.0, 716.0, 2773.0, 2052.0, 1039.0, 0.651, -0.613, 
579366.6, 2276208.0, scrub, 324.0, 2555.0, 140.0, 466.0, 2581.0, 1455.0, 572.0, 0.775, -0.691, 
580293.4, 2276243.0, scrub, 391.0, 2319.0, 234.0, 517.0, 1945.0, 1488.0, 494.0, 0.711, -0.635, 
576410.3, 2280169.0, scrub, 294.5, 2683.0, 151.5, 468.5, 2480.5, 1706.5, 606.0, 0.802, -0.703, 
502461.5, 2345430.0, scrub, 537.5, 3393.0, 305.5, 671.0, 3146.0, 2094.0, 1018.5, 0.726, -0.67, 
543380.4, 2340191.0, scrub, 650.0, 2746.0, 396.0, 709.0, 2709.0, 2085.0, 1170.0, 0.617, -0.59, 
533988.7, 2362658.0, scrub, 558.0, 2586.0, 317.0, 653.0, 2453.0, 1806.5, 969.0, 0.645, -0.597, 
574118.3, 2282202.0, scrub, 545.5, 2285.5, 302.0, 649.5, 2443.0, 1802.0, 687.0, 0.615, -0.557, 
565165.6, 2338657.0, scrub, 642.0, 3015.0, 374.0, 742.0, 2797.0, 2045.0, 1025.0, 0.649, -0.605, 
583927.0, 2281792.0, scrub, 810.0, 2372.0, 469.5, 816.0, 2043.5, 1511.5, 856.5, 0.491, -0.488, 
530423.8, 2350210.0, scrub, 786.0, 2521.0, 447.0, 798.0, 2206.0, 1407.5, 1018.0, 0.525, -0.519, 
571301.7, 2289109.0, scrub, 576.0, 2298.0, 361.0, 654.0, 1886.0, 1478.0, 639.0, 0.599, -0.557, 
525695.6, 2366203.0, scrub, 861.0, 1882.0, 441.5, 825.0, 1884.5, 1372.0, 910.5, 0.372, -0.39, 
526670.8, 2370022.0, scrub, 730.0, 2975.0, 398.5, 760.0, 3006.0, 1648.0, 1125.0, 0.606, -0.593, 
582215.3, 2275717.0, scrub, 379.0, 2540.0, 207.0, 490.0, 2374.0, 1156.0, 648.0, 0.74, -0.677, 
564897.6, 2337033.0, scrub, 699.0, 2706.0, 395.0, 724.0, 2493.0, 1880.0, 1159.0, 0.589, -0.578, 
557442.6, 2329451.0, scrub, 743.0, 2448.0, 409.0, 757.0, 2325.0, 2069.0, 1141.0, 0.534, -0.528, 
587071.8, 2353518.0, scrub, 681.0, 2585.0, 417.0, 772.0, 2617.0, 2342.0, 1278.0, 0.583, -0.54, 
576897.9, 2279490.0, scrub, 295.5, 2671.5, 157.0, 474.5, 2388.0, 1334.5, 565.0, 0.801, -0.698, 
580288.9, 2276227.0, scrub, 391.0, 2319.0, 234.0, 517.0, 1945.0, 1488.0, 494.0, 0.711, -0.635, 
571301.0, 2289405.0, scrub, 576.0, 2298.0, 361.0, 654.0, 1886.0, 1478.0, 639.0, 0.599, -0.557, 
543388.8, 2340212.0, scrub, 650.0, 2746.0, 396.0, 709.0, 2709.0, 2085.0, 1170.0, 0.617, -0.59, 
551709.0, 2331651.0, scrub, 668.5, 2555.0, 385.5, 759.0, 2383.5, 1918.0, 1061.5, 0.585, -0.542, 
579966.5, 2329958.0, scrub, 722.0, 2529.0, 445.5, 775.0, 2428.5, 1485.0, 1224.5, 0.556, -0.531, 
519010.5, 2342203.0, scrub, 446.0, 2928.0, 264.5, 574.5, 2708.0, 1725.0, 686.0, 0.736, -0.672, 
553034.9, 2339145.0, scrub, 815.0, 2075.5, 479.0, 826.0, 2031.5, 1522.0, 984.5, 0.436, -0.431, 
575304.0, 2278519.0, scrub, 570.0, 2292.0, 336.0, 730.0, 2129.0, 1473.0, 630.0, 0.602, -0.517, 
504105.0, 2393328.0, water, 428.0, 2789.0, 294.0, 615.0, 2610.0, 1534.5, 758.0, 0.734, -0.639, 
513679.5, 2361361.0, water, 668.0, 2441.5, 399.5, 753.5, 2189.5, 1460.5, 928.5, 0.57, -0.528, 
618625.7, 2346263.0, water, 903.0, 2514.5, 502.5, 905.0, 2515.0, 1576.5, 1057.5, 0.472, -0.471, 
550081.0, 2328437.0, water, 537.0, 1376.5, 332.5, 760.0, 1478.0, 973.0, 478.5, 0.439, -0.289, 
601409.0, 2291440.0, water, 761.0, 1955.0, 486.0, 867.0, 1356.0, 842.5, 452.0, 0.44, -0.386, 
589817.9, 2316850.0, water, 647.5, 1265.5, 433.0, 756.0, 1707.0, 1292.0, 840.5, 0.323, -0.252, 
532107.4, 2372002.0, water, 634.0, 2736.0, 351.0, 662.0, 2554.0, 2172.5, 943.0, 0.624, -0.61, 
500190.6, 2384201.0, water, 821.0, 2173.0, 471.5, 788.0, 1728.0, 1334.0, 836.5, 0.452, -0.468, 
584379.6, 2318418.0, water, 906.0, 1947.0, 592.0, 865.5, 1689.5, 1538.0, 1268.0, 0.365, -0.385, 
587459.6, 2331228.0, water, 866.0, 1316.0, 500.0, 912.0, 1328.0, 993.0, 594.0, 0.206, -0.181, 
565137.8, 2340618.0, water, 765.5, 2851.5, 423.0, 839.5, 2826.0, 2272.0, 1175.0, 0.577, -0.545, 
545698.1, 2336577.0, water, 553.5, 2306.5, 356.0, 647.0, 2491.5, 1522.0, 844.0, 0.613, -0.562, 
496178.3, 2388348.0, water, 791.0, 2063.0, 447.0, 799.0, 1753.0, 1297.0, 885.0, 0.446, -0.442, 
583704.4, 2318563.0, water, 869.0, 2001.0, 568.0, 866.0, 1794.0, 1683.5, 1143.0, 0.394, -0.396, 
583672.7, 2295244.0, water, 973.0, 1764.0, 618.0, 1056.0, 1269.0, 1061.0, 583.0, 0.289, -0.251, 
594823.1, 2308383.0, water, 876.0, 2574.0, 547.0, 908.0, 2407.0, 1653.0, 1338.0, 0.492, -0.478, 
627808.4, 2284790.0, water, 914.0, 2647.5, 541.5, 929.5, 2286.0, 1811.0, 1163.0, 0.487, -0.48, 
570162.9, 2337178.0, water, 995.0, 1246.0, 541.0, 969.0, 1615.0, 1466.0, 924.0, 0.112, -0.125, 
576838.9, 2333650.0, water, 1021.0, 1332.5, 560.0, 992.0, 1038.0, 897.5, 643.5, 0.132, -0.146, 
605548.3, 2318405.0, water, 855.0, 2619.0, 487.0, 922.0, 2487.0, 2490.0, 1754.0, 0.508, -0.479, 
514540.6, 2375851.0, water, 587.0, 2357.0, 368.0, 685.0, 2245.0, 1676.0, 902.0, 0.601, -0.55, 
520303.4, 2346814.0, water, 654.5, 2877.0, 407.0, 693.0, 2961.5, 1924.5, 993.0, 0.629, -0.612, 
584227.5, 2328800.0, water, 640.0, 1073.0, 468.0, 752.0, 788.0, 638.0, 519.0, 0.253, -0.176, 
520309.1, 2358361.0, water, 911.0, 1986.0, 463.0, 842.0, 1522.0, 1163.0, 801.0, 0.371, -0.405, 
564316.3, 2341181.0, water, 960.0, 954.0, 602.0, 1013.0, 717.0, 415.0, 283.0, -0.003, 0.03, 
535577.9, 2315616.0, water, 567.0, 1905.0, 416.0, 700.0, 2066.0, 1369.0, 641.0, 0.541, -0.463, 
541418.7, 2360161.0, water, 878.0, 2309.5, 503.0, 899.0, 2267.5, 1881.5, 1319.0, 0.449, -0.44, 
616633.8, 2281142.0, water, 862.0, 1443.0, 535.0, 997.0, 1212.0, 905.0, 407.0, 0.252, -0.183, 
566930.3, 2339561.0, water, 880.0, 1207.0, 513.0, 936.0, 1107.0, 727.0, 470.5, 0.157, -0.126, 
546668.8, 2355326.0, water, 998.0, 2022.0, 580.0, 1036.0, 1959.0, 1584.5, 1210.0, 0.339, -0.322, 
562003.6, 2328702.0, water, 823.0, 2693.0, 457.0, 835.0, 2621.0, 1938.0, 1439.0, 0.532, -0.527, 
530449.4, 2379895.0, water, 730.0, 2360.0, 443.0, 816.0, 2127.0, 1390.5, 779.0, 0.528, -0.486, 
537034.7, 2350941.0, water, 1103.5, 1636.0, 593.0, 1000.0, 1886.0, 1560.5, 1046.0, 0.194, -0.241, 
595616.2, 2342509.0, water, 763.0, 2934.0, 417.0, 859.0, 2658.0, 1891.5, 1084.0, 0.587, -0.547, 
570612.8, 2291478.0, water, 398.0, 1511.5, 280.5, 532.5, 1513.5, 1072.0, 581.0, 0.583, -0.479, 
634450.3, 2331166.0, water, 917.0, 2463.0, 522.0, 942.0, 1954.0, 1418.0, 974.0, 0.457, -0.447, 
592316.9, 2295527.0, water, 894.0, 1956.0, 554.5, 925.0, 1428.0, 1054.0, 569.0, 0.373, -0.358, 
591409.1, 2355618.0, water, 833.0, 2617.0, 496.0, 880.0, 2281.0, 1867.0, 1118.0, 0.517, -0.497, 
572481.1, 2337607.0, water, 934.5, 1297.5, 515.0, 951.0, 1434.5, 1073.0, 747.5, 0.163, -0.154, 
519412.7, 2359116.0, water, 1036.5, 2139.5, 539.5, 925.0, 2123.0, 1529.0, 1062.5, 0.347, -0.396, 
534521.1, 2374804.0, water, 776.5, 2177.0, 450.0, 877.0, 1952.0, 1084.0, 643.0, 0.474, -0.426, 
585927.3, 2293899.0, water, 951.0, 1829.0, 594.0, 1070.0, 1387.0, 1086.0, 515.0, 0.316, -0.262, 
591687.5, 2291377.0, water, 868.5, 2531.0, 540.0, 897.5, 2298.0, 1494.0, 960.0, 0.489, -0.476, 
560297.0, 2312463.0, water, 640.0, 1801.5, 381.5, 743.5, 1786.0, 1360.5, 810.5, 0.476, -0.416, 
566927.9, 2311695.0, water, 762.0, 2424.0, 437.0, 830.0, 1949.0, 1484.5, 968.0, 0.522, -0.49, 
594845.5, 2302984.0, water, 777.5, 2004.0, 485.5, 854.0, 2068.5, 1440.0, 825.5, 0.441, -0.402, 
517238.4, 2364550.0, water, 1029.5, 2407.0, 533.0, 944.0, 2488.5, 1871.0, 1169.5, 0.401, -0.437, 
589934.0, 2324390.0, water, 856.0, 1376.0, 534.0, 833.0, 1346.0, 1297.0, 985.0, 0.233, -0.246, 
594462.4, 2303334.0, water, 777.5, 2004.0, 485.5, 854.0, 2068.5, 1440.0, 825.5, 0.441, -0.402, 
606447.3, 2330165.0, water, 921.0, 1843.0, 520.0, 955.0, 1522.0, 1107.0, 630.0, 0.334, -0.317, 
557341.7, 2338852.0, water, 905.5, 1082.0, 515.5, 924.5, 841.0, 564.0, 433.0, 0.089, -0.078, 
613999.7, 2336342.0, water, 1102.0, 2199.0, 638.0, 1032.0, 2162.0, 1535.0, 903.0, 0.332, -0.361, 
529353.4, 2319265.0, water, 613.5, 2882.0, 395.0, 690.5, 2645.0, 1931.0, 1057.5, 0.649, -0.613, 
529657.3, 2348116.0, water, 720.0, 2148.0, 403.0, 775.0, 1904.0, 1271.0, 723.0, 0.498, -0.47, 
633861.9, 2324836.0, water, 928.0, 2247.0, 520.0, 961.0, 1921.0, 1523.0, 944.0, 0.415, -0.401, 
585961.2, 2295637.0, water, 966.0, 1898.0, 612.0, 1012.0, 1580.0, 1276.0, 722.0, 0.325, -0.304, 
507162.6, 2375414.0, water, 824.0, 2305.0, 446.0, 850.0, 2108.0, 1604.0, 915.0, 0.473, -0.461, 
500618.1, 2386241.0, water, 391.0, 2510.0, 301.0, 546.0, 2129.0, 1183.0, 535.0, 0.73, -0.643, 
557796.4, 2339034.0, water, 946.5, 872.5, 511.0, 924.0, 983.0, 656.0, 455.0, -0.041, 0.029, 
528398.1, 2339891.0, water, 666.0, 2287.0, 413.0, 740.0, 2280.0, 1548.5, 1013.0, 0.549, -0.511, 
562844.3, 2341103.0, water, 1024.5, 883.5, 559.0, 981.0, 776.0, 533.0, 387.0, -0.074, 0.052, 
579878.4, 2332805.0, water, 960.5, 1692.0, 573.5, 977.5, 1489.0, 1224.5, 957.5, 0.276, -0.268, 
587819.0, 2294189.0, water, 903.0, 2033.0, 550.0, 950.0, 1848.0, 1589.5, 871.0, 0.385, -0.363, 
539712.1, 2340364.0, water, 598.5, 2022.5, 366.0, 661.0, 1449.0, 921.0, 533.5, 0.543, -0.507, 
524030.3, 2392569.0, water, 744.0, 2519.0, 447.0, 818.0, 2245.0, 1463.5, 916.0, 0.544, -0.51, 
531252.9, 2329530.0, water, 706.0, 2903.0, 428.5, 797.0, 2834.5, 2161.0, 1213.5, 0.609, -0.569, 
574054.6, 2281992.0, water, 643.0, 1975.0, 349.0, 767.0, 1640.0, 1313.0, 502.0, 0.509, -0.441, 
594254.1, 2350601.0, water, 990.5, 2025.5, 562.5, 977.5, 1888.5, 1497.0, 840.0, 0.343, -0.349, 
604404.8, 2303352.0, water, 606.0, 2826.0, 361.0, 726.0, 2568.0, 1652.0, 1088.0, 0.647, -0.591, 
598580.0, 2321640.0, water, 1204.5, 2245.0, 718.0, 1115.0, 2321.5, 1708.0, 1572.0, 0.302, -0.336, 
531238.2, 2355169.0, water, 838.5, 2488.5, 449.5, 829.5, 2400.5, 1809.5, 1069.0, 0.496, -0.5, 
570141.8, 2292202.0, water, 351.0, 1736.5, 244.0, 463.5, 1488.0, 1025.0, 375.5, 0.664, -0.579, 
519070.6, 2358964.0, water, 921.0, 2225.0, 482.0, 857.0, 1771.0, 1329.0, 972.0, 0.414, -0.444, 
530993.6, 2331142.0, water, 780.0, 2366.0, 458.0, 812.0, 1719.0, 1368.0, 866.0, 0.504, -0.489, 
592907.3, 2351861.0, water, 878.0, 2105.0, 515.0, 937.0, 1935.0, 1237.5, 763.0, 0.411, -0.384, 
592973.3, 2351787.0, water, 946.0, 2188.0, 552.0, 970.0, 2092.0, 1509.0, 893.0, 0.396, -0.386, 
583892.8, 2295724.0, water, 1123.0, 1842.0, 679.0, 1115.0, 1534.0, 1070.0, 756.0, 0.242, -0.246, 
598152.8, 2314737.0, water, 713.0, 2389.0, 435.0, 787.0, 2330.0, 1805.5, 1052.0, 0.54, -0.504, 
517693.6, 2393153.0, water, 689.0, 2427.0, 453.0, 780.0, 2246.0, 1535.0, 935.0, 0.558, -0.514, 
586701.0, 2287534.0, water, 892.0, 1955.0, 523.0, 995.0, 1255.0, 870.0, 525.0, 0.373, -0.325, 
518110.4, 2367169.0, water, 606.0, 2310.0, 375.0, 730.0, 2709.0, 1871.0, 1021.0, 0.584, -0.52, 
583251.2, 2297016.0, water, 1091.0, 2325.0, 630.0, 1093.0, 1727.0, 1214.0, 700.0, 0.361, -0.36, 
596885.3, 2348024.0, water, 956.0, 2588.5, 529.5, 951.0, 2344.0, 1830.0, 1348.0, 0.461, -0.463, 
505009.6, 2377646.0, water, 848.5, 2231.5, 469.5, 851.0, 1973.0, 1362.5, 831.5, 0.449, -0.448, 
529541.8, 2369418.0, water, 545.0, 2958.0, 281.0, 619.0, 2621.0, 2248.0, 979.0, 0.689, -0.654, 
521540.8, 2358100.0, water, 1170.0, 2311.5, 576.0, 1006.5, 2084.5, 1569.0, 1012.0, 0.328, -0.393, 
542622.4, 2357205.0, water, 997.0, 2181.0, 574.0, 941.0, 2240.0, 1973.0, 1380.0, 0.373, -0.397, 
531394.4, 2325047.0, water, 813.0, 1733.5, 530.5, 911.5, 1527.5, 1488.0, 885.0, 0.361, -0.311, 
521563.1, 2356935.0, water, 699.5, 2190.0, 411.5, 757.0, 2066.0, 1516.0, 747.0, 0.516, -0.486, 
