X,Y,label,B1,B2,B3,B4,B5,B6,B7,DEM,NDVI,NDWI
228,198,1,721.5,2770.0,426.5,832.5,2611.0,1931.0,1060.0,7,0.587,-0.538
268,162,1,961.0,2849.0,547.0,913.0,2651.0,2099.0,1341.0,10,0.496,-0.515
228,168,1,849.0,1716.0,552.0,821.0,1749.0,1869.0,1463.0,15,0.338,-0.353
219,125,1,1076.5,2703.0,674.0,1105.5,2784.5,2440.0,1873.5,20,0.43,-0.419
187,141,1,842.0,2415.5,476.0,842.5,2402.5,2172.0,1315.5,19,0.483,-0.483
247,138,1,1075.0,2346.5,598.5,992.5,2143.5,1823.5,1505.5,13,0.372,-0.406
171,162,1,922.0,2616.0,540.0,916.0,2542.0,2161.5,1486.0,14,0.479,-0.481
200,171,1,899.5,2568.0,548.0,872.5,2330.5,1857.0,1435.0,13,0.481,-0.493
177,168,1,883.0,2629.0,507.0,907.0,2556.0,2226.0,1399.0,25,0.497,-0.487
200,235,1,787.0,2475.0,488.5,828.0,2203.5,1615.0,1244.0,9,0.517,-0.499
204,239,1,816.5,2402.5,498.5,828.0,2116.5,1668.0,1131.5,8,0.493,-0.487
256,179,1,813.0,2584.0,437.5,832.5,2347.0,1912.0,1374.5,11,0.521,-0.513
244,206,1,751.5,2479.0,451.5,775.0,2455.5,1618.5,1171.0,8,0.535,-0.524
211,216,1,1002.0,2331.0,607.0,985.0,2022.0,1754.5,1062.0,9,0.399,-0.406
200,119,1,1070.5,2610.0,633.5,1018.5,2576.0,2165.0,1732.0,16,0.418,-0.439
203,191,1,828.0,2380.0,526.0,890.0,2420.0,1882.0,1318.0,12,0.484,-0.456
247,122,1,1001.0,2547.5,541.5,881.5,2538.5,1921.0,1393.0,9,0.436,-0.486
212,148,1,875.0,2491.0,584.0,887.0,2306.0,1917.0,1526.0,17,0.48,-0.475
241,222,1,777.0,2455.0,489.0,847.0,2202.0,1841.0,1095.0,8,0.519,-0.487
238,194,1,854.0,2453.0,519.0,896.0,2227.0,1958.0,1227.0,11,0.484,-0.465
238,152,1,924.5,2224.0,548.0,897.5,2298.5,1906.5,1141.5,15,0.413,-0.425
191,144,1,924.0,2516.0,522.0,918.0,2617.0,2549.0,1592.0,11,0.463,-0.465
271,178,1,904.5,2725.5,512.0,901.0,2751.5,2139.0,1434.0,8,0.502,-0.503
215,159,1,790.0,1406.5,534.5,741.5,1508.0,1462.0,1274.5,17,0.281,-0.31
239,154,1,857.5,2517.5,575.5,916.5,2362.0,1667.5,1054.0,10,0.492,-0.466
107,71,1,768.0,2571.0,456.0,788.0,2306.0,2155.0,1344.0,33,0.54,-0.531
252,212,1,678.0,2319.0,438.5,739.0,2353.0,1875.0,1175.0,5,0.548,-0.517
113,89,1,1385.0,3055.0,778.0,1225.0,3056.0,2750.0,2161.0,20,0.376,-0.428
254,148,1,1158.0,2733.5,700.0,1096.5,2336.0,1822.0,1265.0,12,0.405,-0.427
245,169,1,917.5,2225.0,595.0,900.0,2121.0,1791.0,1393.0,18,0.416,-0.424
114,121,1,704.5,3019.0,388.5,758.0,2679.0,1763.0,1033.5,26,0.622,-0.599
239,184,1,812.0,1989.0,484.0,828.0,2133.0,1824.0,1145.0,16,0.42,-0.412
232,203,1,797.0,2511.0,480.0,838.0,2231.0,1798.0,1112.0,8,0.518,-0.5
241,184,1,765.5,2393.5,480.0,798.5,2403.0,1619.0,1140.0,13,0.515,-0.5
231,120,1,927.0,2658.0,522.0,869.0,2670.0,2102.5,1734.0,11,0.483,-0.507
201,234,1,790.0,2403.0,484.0,805.0,2182.5,2000.0,1277.0,17,0.505,-0.498
211,176,1,810.0,2165.0,516.0,827.0,2074.0,1818.0,1172.0,12,0.455,-0.447
267,187,1,1001.0,2846.0,592.0,1008.0,2800.0,2268.0,1514.0,14,0.48,-0.477
195,117,1,905.5,2573.5,516.5,833.5,2533.5,2132.0,1534.0,19,0.479,-0.511
240,167,1,732.0,2348.5,469.5,766.0,2204.0,1828.0,1489.5,16,0.525,-0.508
182,146,1,855.0,2618.0,505.0,871.0,2598.0,2432.0,1482.0,18,0.508,-0.501
189,127,1,823.0,2733.0,469.0,823.0,2463.0,1650.0,1289.0,24,0.537,-0.537
180,160,1,829.0,2317.0,467.0,821.0,2247.0,1684.0,1355.0,13,0.473,-0.477
197,103,1,784.0,2568.0,442.0,824.0,2376.0,1897.0,1028.0,18,0.532,-0.514
207,171,1,917.5,1772.0,556.0,797.5,1660.5,1674.5,1447.0,20,0.318,-0.379
228,105,1,979.0,3042.0,555.0,919.0,2810.0,2307.0,1506.0,14,0.513,-0.536
195,188,1,672.0,2673.0,371.0,706.0,2400.0,1847.0,1195.0,13,0.598,-0.582
234,159,1,1113.5,2284.0,696.0,1086.0,2264.0,2065.5,1629.0,12,0.345,-0.355
218,188,1,961.0,2639.0,582.0,957.0,2616.0,2148.0,1359.0,8,0.466,-0.468
277,126,1,1026.0,2840.0,602.0,1056.0,2497.0,2300.0,1536.0,8,0.469,-0.458
197,160,1,952.5,2467.5,556.5,922.0,2282.5,1755.5,1327.0,11,0.443,-0.456
133,104,1,1190.0,2268.0,656.0,1043.0,2058.0,2206.5,1808.0,19,0.312,-0.37
238,219,1,776.0,2570.0,486.0,828.0,2328.0,2095.0,1148.0,7,0.536,-0.513
203,196,1,937.0,2668.0,569.0,965.0,2590.0,2297.0,1365.0,14,0.48,-0.469
147,139,1,801.0,2454.0,437.0,825.0,2423.0,2020.5,1476.0,30,0.508,-0.497
125,99,1,1500.0,2646.5,774.5,1266.5,2595.5,2712.0,2171.5,22,0.276,-0.353
241,168,1,948.0,2457.0,560.0,923.0,2522.0,1551.0,1255.0,13,0.443,-0.454
120,91,1,745.0,2217.0,434.0,771.0,2309.0,1938.5,1373.0,17,0.497,-0.484
211,177,1,800.0,2405.0,492.0,819.0,2322.0,1812.0,1031.0,12,0.501,-0.492
272,150,1,900.5,2188.5,532.5,906.5,2060.5,1671.5,1161.0,15,0.417,-0.414
150,153,1,692.0,2669.0,358.0,741.0,2538.0,2164.0,1441.0,32,0.588,-0.565
303,143,1,995.0,2925.0,524.0,948.0,2893.0,2294.0,1282.0,12,0.492,-0.51
263,142,1,848.0,2811.0,511.0,885.0,2855.0,2280.5,1395.0,12,0.536,-0.521
221,107,1,815.0,2729.0,492.5,836.0,2731.0,1838.0,1546.0,19,0.54,-0.531
213,166,1,911.0,1437.0,628.0,820.0,1575.0,1685.0,1523.0,17,0.224,-0.273
80,91,1,768.0,2324.0,413.0,766.0,2046.0,1429.0,958.0,30,0.503,-0.504
172,160,1,916.0,2250.0,553.0,887.0,2283.0,2307.0,1977.0,14,0.421,-0.434
263,138,1,738.0,2900.5,460.0,791.0,2576.5,1832.0,1139.0,19,0.594,-0.571
284,184,1,1029.0,2579.5,554.0,987.5,2663.5,2071.0,1257.0,6,0.43,-0.446
222,188,1,874.5,2475.0,505.5,902.5,2294.0,1954.0,1424.0,6,0.478,-0.466
215,169,1,920.0,1690.5,640.5,897.5,1625.5,1791.5,1324.5,12,0.295,-0.306
277,168,1,904.0,2499.0,557.0,895.0,2488.0,1985.5,1231.0,24,0.469,-0.473
198,165,1,1033.0,2137.5,597.0,945.5,2199.5,2432.0,1646.0,15,0.348,-0.387
226,127,1,928.0,2765.0,554.0,924.0,2942.0,2379.5,1537.0,14,0.497,-0.499
179,161,1,926.0,2386.0,491.0,894.0,2277.0,1684.0,1213.0,16,0.441,-0.455
237,158,1,1014.5,2029.0,660.0,954.5,2322.0,2203.0,1624.5,18,0.333,-0.36
88,79,1,902.0,2242.0,456.0,834.0,2210.0,1719.0,1098.0,12,0.426,-0.458
102,141,1,1091.0,2997.0,639.0,1034.0,2892.5,3113.0,1724.0,23,0.466,-0.487
246,229,1,743.0,2700.0,452.0,824.5,2301.5,1645.0,986.0,16,0.568,-0.532
288,131,1,990.0,2312.0,592.0,941.0,2307.0,1970.0,1326.0,14,0.4,-0.421
272,151,1,903.0,2483.0,542.0,901.0,2424.0,2216.0,1552.0,10,0.467,-0.467
127,139,1,696.0,2845.0,406.0,749.5,2937.0,2290.5,1227.5,39,0.607,-0.583
203,235,1,811.0,2444.0,508.0,827.0,2271.0,1759.0,1191.0,8,0.502,-0.494
222,195,1,932.0,2489.0,581.0,972.0,2326.0,1784.0,1287.0,12,0.455,-0.438
249,137,1,1013.5,2577.0,581.0,977.5,2596.5,2555.0,1690.0,22,0.435,-0.45
234,157,1,990.0,2415.0,647.5,998.5,2320.5,2398.0,1657.5,13,0.419,-0.415
156,143,1,776.0,2851.0,437.5,815.0,2653.0,1823.0,1177.0,14,0.572,-0.555
205,123,1,1053.5,2727.5,580.0,1041.5,2621.0,2511.5,1721.0,13,0.443,-0.447
68,52,1,689.5,2545.0,470.5,759.0,2308.0,1771.0,1129.5,46,0.574,-0.541
236,140,1,783.0,2764.0,421.0,827.0,2658.0,2105.0,1167.0,11,0.559,-0.539
216,172,1,890.5,1860.0,560.5,816.0,1506.0,1269.0,984.5,12,0.352,-0.39
121,71,1,658.0,2772.5,373.0,708.0,2443.5,2177.0,1139.5,41,0.616,-0.593
266,177,1,1016.5,2772.0,540.5,1025.5,2450.5,2072.0,1473.5,17,0.463,-0.46
40,46,1,538.0,2718.5,346.5,655.0,2593.0,1885.0,808.0,29,0.67,-0.612
201,168,1,1073.5,2413.0,642.5,978.5,2208.0,1900.0,1489.0,13,0.384,-0.423
268,133,1,829.5,2446.5,477.0,838.5,2263.5,1818.0,1173.5,11,0.494,-0.489
227,239,1,893.0,2325.0,546.0,909.0,1986.0,1559.0,1017.0,9,0.445,-0.438
214,221,1,980.0,1829.0,616.0,1046.0,1487.0,1369.0,759.0,6,0.302,-0.272
206,140,1,1270.5,2568.0,785.5,1195.0,2594.0,2460.0,1820.0,11,0.338,-0.365
208,154,1,877.0,2234.0,532.0,854.0,2101.0,1785.0,1683.0,14,0.436,-0.447
237,220,1,883.5,2541.5,577.0,919.0,2278.0,2047.0,1285.0,8,0.484,-0.469
255,163,1,802.0,3065.0,451.0,842.0,2879.0,2304.0,1331.0,12,0.585,-0.569
277,199,1,906.0,2681.0,477.0,850.0,2584.0,1909.5,1281.0,12,0.495,-0.519
217,171,1,802.5,1581.5,561.5,766.5,1500.5,1793.0,1140.0,12,0.327,-0.347
214,246,1,747.0,2509.0,455.0,799.0,2164.0,1869.0,976.0,5,0.541,-0.517
218,167,1,858.0,1592.5,600.0,830.0,1690.5,1565.0,1397.0,20,0.3,-0.315
205,105,1,827.0,3062.0,486.0,855.0,2737.0,2176.0,1348.0,17,0.575,-0.563
184,141,1,723.0,2773.0,392.0,776.0,2555.0,1742.0,1178.0,14,0.586,-0.563
203,178,1,855.0,2604.5,552.5,879.5,2286.0,1961.0,1292.5,15,0.506,-0.495
223,129,1,912.0,2501.5,533.5,916.5,2485.0,1949.5,1462.5,11,0.466,-0.464
272,178,1,920.5,2698.0,493.5,904.0,2638.0,2016.5,1295.5,8,0.491,-0.498
315,135,1,1052.0,2242.0,549.0,1015.0,2242.0,1841.5,1015.0,10,0.361,-0.377
118,86,1,821.0,2831.0,473.0,896.0,2655.0,2225.5,1253.0,26,0.55,-0.519
160,193,1,629.5,2816.5,342.0,701.0,2563.0,1689.5,910.5,11,0.635,-0.601
209,155,1,911.0,1735.0,595.0,810.0,1825.0,1562.5,1691.0,14,0.311,-0.363
201,188,1,807.5,2430.5,491.5,825.0,2341.0,1625.5,1225.0,12,0.501,-0.493
275,207,1,898.0,2511.0,506.0,875.0,2508.0,1891.0,1469.0,10,0.473,-0.483
91,75,1,818.0,2091.0,416.0,770.0,1911.0,1602.5,897.0,15,0.438,-0.462
237,156,1,1016.0,2303.5,633.0,983.0,2157.0,1481.5,1427.0,15,0.388,-0.402
121,100,1,892.5,1886.0,504.5,879.5,2382.0,1814.0,1257.5,29,0.358,-0.364
225,169,1,862.0,1890.0,536.5,827.0,1823.0,1645.0,1213.5,14,0.374,-0.391
255,142,1,1180.0,2733.0,747.0,1133.0,2614.0,2204.0,1846.5,14,0.397,-0.414
208,138,1,1298.0,2765.0,800.0,1227.0,2804.0,1990.0,1731.0,7,0.361,-0.385
235,192,1,889.0,1682.0,535.0,922.0,1524.0,1515.0,820.0,15,0.308,-0.292
263,118,1,891.0,2574.0,525.0,909.0,2334.0,1832.0,1265.0,13,0.486,-0.478
259,174,1,855.0,2619.0,487.0,922.0,2487.0,2490.0,1754.0,14,0.508,-0.479
258,175,1,955.5,2807.5,534.5,994.0,2651.0,2297.0,1781.0,12,0.492,-0.477
234,195,1,966.0,2496.0,583.0,973.0,2573.0,2288.0,1680.0,9,0.442,-0.439
201,165,1,979.0,1996.0,605.0,865.0,1977.0,2216.0,1403.0,15,0.342,-0.395
220,124,1,892.5,2836.5,533.5,907.5,2812.0,1931.0,1552.0,14,0.521,-0.515
206,122,1,1245.0,2759.0,745.0,1194.0,2578.0,2699.0,1880.5,15,0.378,-0.396
268,193,1,884.0,2882.0,500.0,909.0,2665.0,2292.0,1352.0,7,0.531,-0.52
253,132,1,808.0,2806.5,454.0,880.5,2563.5,1971.5,1122.0,15,0.553,-0.522
65,65,1,732.0,2432.0,447.0,791.0,2408.0,1850.0,1234.0,15,0.537,-0.509
282,122,1,889.0,2657.0,514.0,850.0,2644.0,2206.0,1539.0,6,0.499,-0.515
245,128,1,831.0,2783.0,460.0,888.0,2593.0,1925.0,1104.0,22,0.54,-0.516
211,175,1,844.0,1892.0,539.0,789.0,1950.0,1659.0,1332.0,13,0.383,-0.411
126,92,1,958.0,2264.0,564.5,919.5,2090.5,2251.0,1427.0,49,0.405,-0.422
267,244,1,942.5,2379.5,571.0,897.5,2175.0,1619.0,1388.0,11,0.433,-0.452
218,140,1,917.0,2423.0,548.0,905.0,2454.0,2242.0,1574.0,19,0.451,-0.456
142,139,1,648.0,2790.0,385.0,712.0,2738.0,1754.0,1185.0,28,0.623,-0.593
138,116,1,778.0,3038.0,424.0,842.0,2971.0,2074.0,1322.0,15,0.592,-0.566
151,139,1,770.0,2624.0,438.0,787.0,2532.0,2030.0,1256.0,16,0.546,-0.539
268,240,1,986.0,2572.0,633.0,978.0,2373.0,2129.0,1675.0,8,0.446,-0.449
227,165,1,898.0,1451.0,589.0,805.0,1607.0,1782.0,1594.0,28,0.235,-0.286
236,231,1,865.5,2310.5,522.0,881.5,2397.0,2001.0,1243.5,8,0.455,-0.448
254,216,1,771.5,2464.5,477.0,773.0,2325.5,2030.0,1153.0,7,0.523,-0.522
103,124,1,785.0,2305.0,507.0,872.0,1751.0,1488.0,1088.0,18,0.492,-0.451
242,168,1,956.5,2444.5,573.5,935.0,2246.0,1971.5,1237.5,11,0.438,-0.447
224,183,1,877.5,2077.5,580.5,866.5,2162.0,1991.5,1483.0,9,0.406,-0.411
222,178,1,863.5,2007.5,579.0,825.5,2103.0,1958.0,1321.5,19,0.398,-0.417
218,187,1,937.0,2410.0,548.0,908.0,2428.0,1817.0,1270.0,10,0.44,-0.453
168,174,1,817.0,2532.0,461.0,846.0,2318.0,1716.0,1057.0,22,0.512,-0.499
223,157,1,785.5,1542.5,503.0,759.0,1627.0,1427.0,1366.5,39,0.325,-0.34
80,23,1,698.0,2555.0,470.0,745.0,2299.0,1814.0,1224.0,15,0.571,-0.548
317,157,1,980.0,2692.0,542.0,950.0,2353.0,1920.0,1229.0,9,0.466,-0.478
183,145,1,939.0,2230.0,534.5,853.0,2419.0,2337.0,1688.5,24,0.407,-0.447
226,142,1,794.0,2329.0,457.0,833.0,2338.0,2031.0,1201.0,14,0.492,-0.473
21,24,1,796.0,2406.0,470.0,800.0,2248.0,1642.0,813.0,27,0.503,-0.501
141,172,1,528.0,2658.0,326.5,630.0,2491.5,2050.0,1026.5,94,0.669,-0.617
236,136,1,805.0,2617.5,456.5,834.5,2282.0,2054.0,1154.5,8,0.53,-0.517
224,126,1,1091.0,2682.0,642.0,1062.0,2740.0,2515.0,1646.0,22,0.422,-0.433
184,208,1,677.0,2601.0,384.0,752.0,2198.0,1788.0,983.0,9,0.587,-0.551
260,126,1,955.0,2127.0,579.0,953.0,1869.0,1891.0,1273.0,12,0.38,-0.381
267,167,1,862.0,2520.5,497.0,861.0,2527.0,1871.0,1289.0,11,0.49,-0.491
251,121,1,911.0,2769.0,452.0,857.0,2524.0,1993.5,1467.0,12,0.505,-0.527
260,177,1,1054.5,2183.0,624.0,1020.0,2178.5,2276.5,1759.0,39,0.349,-0.363
175,189,1,816.5,2368.5,445.0,869.5,2002.5,1643.0,917.0,8,0.487,-0.463
186,183,1,1009.5,2635.5,569.0,996.0,2429.5,1992.5,1104.0,8,0.446,-0.451
273,154,1,939.5,2572.0,540.0,945.5,2357.0,1931.0,1230.5,12,0.465,-0.462
213,253,1,806.0,2420.0,461.0,815.0,2253.0,1811.0,994.0,9,0.5,-0.496
214,149,1,984.5,1959.0,599.0,870.0,1497.0,1137.0,969.0,20,0.331,-0.385
208,241,1,821.0,2820.0,473.0,868.0,2541.5,1694.0,1079.5,9,0.549,-0.529
108,71,1,824.0,2553.0,452.0,850.0,2335.0,2174.0,1251.0,39,0.512,-0.5
147,148,1,639.0,2777.0,349.0,739.0,2808.0,2270.0,1313.0,10,0.626,-0.58
182,153,1,797.0,2974.0,492.0,871.0,2825.0,2342.5,1604.0,17,0.577,-0.547
91,50,1,493.0,2792.0,338.0,600.0,2648.0,1696.5,897.0,50,0.7,-0.646
222,188,1,874.5,2475.0,505.5,902.5,2294.0,1954.0,1424.0,6,0.478,-0.466
232,169,1,842.0,2044.0,530.0,811.0,2034.0,1643.0,1350.0,17,0.416,-0.432
164,138,1,819.0,2480.0,451.5,818.0,2555.0,1979.0,1267.0,11,0.503,-0.504
215,177,1,878.0,2502.5,592.0,916.0,2330.5,1758.5,1309.5,11,0.481,-0.464
271,124,1,1007.0,2665.0,578.0,933.0,2749.0,1802.0,1421.0,22,0.452,-0.481
257,114,1,951.0,3124.0,522.0,961.0,2570.0,2086.0,1186.0,11,0.533,-0.529
65,64,1,752.0,2549.0,446.5,803.5,2544.5,1967.0,1172.0,21,0.544,-0.521
250,169,1,1068.0,2488.5,625.0,992.5,2412.5,2516.5,1543.5,11,0.399,-0.43
217,119,1,859.0,2602.5,531.0,864.0,2423.5,2635.5,1757.5,10,0.504,-0.502
190,146,2,821.0,2646.5,446.0,877.0,2245.0,1901.5,1083.0,10,0.526,-0.502
98,61,2,532.0,2865.0,263.0,590.0,2618.0,1640.0,887.0,29,0.687,-0.658
124,87,2,731.0,2475.0,411.0,783.0,2508.0,2094.0,1261.0,14,0.544,-0.519
186,204,2,736.0,2541.0,420.0,785.0,2340.0,1782.0,1045.0,6,0.551,-0.528
146,144,2,711.0,2691.0,402.0,836.0,2606.0,1942.0,1235.0,6,0.582,-0.526
159,136,2,799.0,2811.0,447.0,820.0,2699.0,2066.5,1251.0,12,0.557,-0.548
81,72,2,583.0,2853.5,347.0,662.5,2663.5,2055.0,1070.0,22,0.661,-0.623
111,98,2,816.0,2551.0,455.0,815.0,2372.0,1915.5,1051.0,21,0.515,-0.516
279,241,2,808.5,2520.5,450.5,810.5,2200.0,1581.0,970.5,11,0.514,-0.513
204,221,2,1066.0,2457.0,617.5,1077.0,2192.5,1534.5,877.0,9,0.395,-0.39
267,144,2,943.0,2919.0,567.0,930.0,2728.0,1932.0,1278.0,14,0.512,-0.517
217,230,2,994.0,1900.0,590.0,1008.0,1553.0,1146.0,675.5,9,0.313,-0.307
107,139,2,711.0,2271.0,451.0,779.0,2007.0,1405.0,922.0,19,0.523,-0.489
264,205,2,919.0,2653.5,516.5,881.5,2650.5,1850.5,1109.0,12,0.486,-0.501
187,189,2,903.5,2340.5,508.0,914.0,2213.5,1704.0,1001.5,7,0.443,-0.438
267,152,2,1081.0,2963.0,575.0,985.0,2513.0,1826.0,1071.0,14,0.465,-0.501
126,114,2,844.5,2701.5,432.5,847.0,2423.0,2130.0,1276.0,16,0.524,-0.523
258,130,2,1033.0,2720.0,595.0,995.0,2450.0,2168.0,1157.0,11,0.45,-0.464
91,25,2,478.5,3033.0,349.5,650.5,2645.5,1502.0,760.5,31,0.727,-0.647
275,135,2,1259.5,2163.5,734.0,1144.0,1932.5,1711.5,1285.0,11,0.264,-0.308
106,141,2,741.0,2544.0,436.0,739.0,2429.0,1906.5,1082.0,20,0.549,-0.55
40,72,2,528.0,2710.0,336.5,631.0,2489.0,1621.0,848.5,40,0.674,-0.622
247,117,2,868.0,2750.5,478.0,882.0,2526.0,2003.0,1075.0,12,0.52,-0.514
273,175,2,964.5,2748.0,527.0,934.5,2630.5,2034.5,1254.0,8,0.48,-0.492
290,232,2,877.0,3055.0,494.0,890.0,2769.0,2317.0,1237.0,10,0.554,-0.549
209,207,2,940.0,2461.0,573.0,962.0,2393.0,1914.5,1196.0,6,0.447,-0.438
116,124,2,736.0,2480.0,387.0,796.0,2210.0,1608.0,830.0,38,0.542,-0.514
283,216,2,950.0,2893.5,522.5,903.5,2812.5,1995.0,1100.5,10,0.506,-0.524
228,135,2,860.5,2638.5,519.0,869.0,2569.0,1844.0,1328.0,10,0.508,-0.504
214,226,2,1016.0,2405.0,601.0,1022.0,2167.0,1611.0,910.0,7,0.406,-0.404
96,97,2,887.0,2513.5,496.5,889.0,2072.5,1798.0,1117.0,18,0.478,-0.477
265,117,2,837.5,2798.0,502.5,864.5,2587.0,1964.5,1231.0,20,0.539,-0.528
165,128,2,1017.5,2303.5,574.5,1013.5,1652.0,1780.0,1215.5,15,0.387,-0.389
202,221,2,1066.0,2312.0,597.0,1036.0,2063.0,1479.0,782.0,12,0.369,-0.381
74,98,2,652.0,2812.5,376.0,732.5,2635.5,1968.0,1050.0,49,0.624,-0.587
276,142,2,932.0,3107.0,507.0,867.0,2630.0,2038.5,1004.0,9,0.538,-0.564
311,152,2,900.0,2034.0,506.0,857.5,1662.5,1172.0,609.0,8,0.387,-0.407
170,131,2,755.0,2976.0,439.0,812.0,2749.0,1686.5,1273.0,22,0.595,-0.571
268,133,2,829.5,2446.5,477.0,838.5,2263.5,1818.0,1173.5,11,0.494,-0.489
112,67,2,807.5,2567.5,421.5,846.5,2288.5,1967.5,1036.5,19,0.521,-0.504
161,154,2,772.0,2590.0,411.0,792.0,2510.0,2017.0,1296.0,11,0.541,-0.532
72,12,2,681.5,2621.0,437.5,765.0,2448.5,1734.5,953.5,17,0.587,-0.548
178,199,2,693.0,2661.5,377.5,767.0,2514.0,1829.0,996.0,8,0.587,-0.553
295,128,2,989.0,3179.5,542.5,992.0,2911.5,2242.0,1308.5,7,0.525,-0.524
103,139,2,751.0,2448.0,421.0,764.0,2433.0,1894.0,1044.0,2,0.53,-0.524
280,169,2,1025.0,2747.0,590.5,947.0,2787.5,2429.5,1358.5,8,0.457,-0.487
152,143,2,793.0,2503.0,431.0,803.0,2405.0,1767.0,1110.0,1,0.519,-0.514
58,47,2,711.0,1888.0,427.0,820.0,1889.0,1227.0,679.0,52,0.453,-0.394
66,81,2,615.0,2988.0,355.0,716.0,2873.0,2125.0,1029.0,33,0.659,-0.613
247,120,2,878.5,2549.0,477.5,878.0,2058.5,1588.0,843.0,9,0.487,-0.488
109,106,2,816.5,2925.5,441.5,784.0,2915.0,1985.0,1289.0,21,0.564,-0.577
260,185,2,981.0,2718.0,542.0,980.0,2673.0,2082.0,1288.0,8,0.47,-0.47
51,82,2,812.0,2873.0,453.0,828.0,2616.0,1752.5,1114.0,58,0.559,-0.553
54,98,2,584.0,2981.0,313.0,676.0,2792.0,1792.0,940.0,85,0.672,-0.63
43,42,2,764.0,2408.0,457.0,810.5,2056.0,1321.0,925.5,12,0.518,-0.496
248,135,2,908.0,2847.0,505.0,865.0,2519.0,2138.0,1451.0,14,0.516,-0.534
259,131,2,956.0,2813.0,559.0,930.0,2273.0,1889.0,1465.0,11,0.493,-0.503
268,139,2,868.0,2760.0,501.0,867.0,2535.0,1978.0,1209.0,8,0.521,-0.522
218,83,2,681.0,2678.0,399.0,733.0,2487.0,1700.0,1005.0,21,0.595,-0.57
269,159,2,885.0,2839.0,516.0,910.0,2692.0,1895.0,1097.0,9,0.525,-0.515
297,128,2,989.0,3238.5,566.0,978.5,2688.5,2155.0,1325.5,13,0.532,-0.536
161,148,2,842.0,2662.0,451.5,846.5,2667.5,2011.0,1125.0,9,0.519,-0.517
250,128,2,995.5,2763.0,537.0,990.0,2738.0,2207.0,992.0,8,0.47,-0.472
170,149,2,755.0,2763.0,404.0,829.0,2646.0,2109.0,1068.0,10,0.571,-0.538
98,98,2,948.0,2049.0,487.5,883.5,2395.0,1848.0,1093.5,13,0.367,-0.397
110,104,2,855.0,2554.0,434.5,805.0,2581.0,2138.0,1068.5,26,0.498,-0.521
183,197,2,833.0,2575.5,464.5,859.5,2543.0,1994.0,1246.0,8,0.511,-0.5
223,229,2,965.0,1685.0,603.0,1050.0,1150.0,867.0,493.0,16,0.272,-0.232
133,139,2,559.0,2645.0,355.0,677.0,2689.0,1657.0,1197.0,26,0.651,-0.592
62,55,2,659.0,2473.0,410.0,710.0,1996.0,1259.5,753.0,22,0.579,-0.554
271,246,2,753.0,2689.0,449.0,794.0,2472.0,1658.0,1010.0,9,0.562,-0.544
45,60,2,602.0,2985.0,346.0,703.5,2661.5,2085.0,981.0,25,0.664,-0.619
292,127,2,933.0,2965.0,545.0,940.0,2706.0,2100.0,1258.0,14,0.521,-0.519
241,228,2,942.0,2167.0,544.0,886.0,1988.0,1638.0,948.0,8,0.394,-0.42
286,214,2,873.0,2963.0,475.0,862.0,2788.0,2024.0,1118.0,7,0.545,-0.549
162,149,2,832.0,2750.0,449.5,840.0,2658.5,2112.0,1205.5,11,0.535,-0.532
69,67,2,805.5,2200.5,450.0,818.5,2048.5,1504.0,977.0,23,0.464,-0.458
241,171,2,633.0,2661.0,390.5,713.5,2363.5,1786.0,822.0,12,0.616,-0.577
271,161,2,991.5,2881.0,568.5,954.0,2629.0,2054.0,1158.0,8,0.488,-0.502
167,133,2,775.5,2958.5,433.5,814.5,2885.0,2002.5,1256.5,18,0.585,-0.568
282,225,2,889.0,2507.0,490.0,873.0,2279.0,1904.0,992.0,7,0.476,-0.483
195,230,2,883.5,2622.5,459.5,858.5,2244.0,1713.0,969.5,8,0.496,-0.507
105,111,2,692.0,2674.0,388.0,736.0,2411.0,1675.0,958.0,23,0.589,-0.568
292,155,2,874.5,3135.0,516.5,885.5,2688.5,1948.0,1050.5,9,0.564,-0.56
76,66,2,791.5,2704.5,468.0,892.0,3215.0,2404.5,1487.5,18,0.547,-0.504
112,99,2,807.0,2698.0,426.0,813.0,2516.0,1852.0,885.0,10,0.54,-0.537
302,226,2,835.0,2559.0,474.0,872.0,2458.0,1974.0,1048.0,9,0.508,-0.492
183,119,2,855.5,2679.0,511.0,848.0,2443.5,1865.0,1113.5,12,0.516,-0.519
22,29,2,703.0,2271.5,449.5,730.0,1881.5,1196.0,616.0,27,0.527,-0.514
200,233,2,867.0,2313.0,491.0,879.0,2123.0,1519.0,975.0,10,0.455,-0.449
17,117,2,517.0,3014.0,346.0,643.0,2995.0,1923.0,908.0,194,0.707,-0.648
184,205,2,765.5,2544.5,438.0,815.0,2366.0,1924.0,1137.5,9,0.537,-0.515
84,86,2,750.0,2709.0,428.0,811.0,2460.0,1865.0,1183.0,23,0.566,-0.539
201,185,2,871.5,2477.0,515.5,882.5,2305.0,1753.5,1004.0,12,0.479,-0.475
181,184,2,926.0,2409.5,510.0,930.5,2064.0,1466.0,867.0,6,0.445,-0.443
284,161,2,811.5,3009.0,471.0,885.0,2260.0,1604.0,865.0,7,0.575,-0.545
253,107,2,937.5,1906.5,510.0,989.0,1949.0,1522.0,842.5,10,0.341,-0.317
170,174,2,799.0,2682.0,465.0,862.0,2488.0,1766.0,1192.0,12,0.541,-0.514
